Enemy ID,fitness,player_health,enemy_health,time_taken
1,3.228558876869984,0.0,90.0,321
2,91.00150296873417,62.0,0.0,181
3,57.4165036912183,0.0,30.0,266
4,74.73850831567896,0.0,10.0,524
5,90.63650369121832,62.20000000000034,0.0,266
6,75.21310261863329,0.0,10.0,326
7,66.50693855665945,0.0,20.0,243
8,87.05788162462296,28.600000000000257,0.0,331
