Enemy ID,fitness,player_health,enemy_health,time_taken
1,3.231679004206228,0.0,90.0,320
2,90.93214184093668,62.0,0.0,194
3,66.36521039683075,0.0,20.0,280
4,65.81998334634743,0.0,20.0,483
5,90.46027017401381,60.40000000000033,0.0,265
6,84.29353194306672,1.6000000000002341,0.0,353
7,75.28297229859378,0.0,10.0,304
8,65.87970258104905,0.0,20.0,455
