Enemy ID,fitness,player_health,enemy_health,time_taken
1,3.228558876869984,0.0,90.0,321
2,87.13214184093668,24.0,0.0,194
3,57.4165036912183,0.0,30.0,266
4,74.73850831567896,0.0,10.0,524
5,89.95052820481507,55.60000000000032,0.0,273
6,75.18586946817493,0.0,10.0,335
7,85.95289246928256,13.00000000000023,0.0,210
8,87.05788162462296,28.600000000000257,0.0,331
