Enemy ID,fitness,player_health,enemy_health,time_taken
1,3.228558876869984,0.0,90.0,321
2,90.94375419465169,60.0,0.0,157
3,12.924826184766173,0.0,80.0,160
4,84.48307034478388,8.800000000000232,0.0,600
5,89.59419793370404,52.00000000000031,0.0,272
6,75.11667761151172,0.0,10.0,359
7,85.17289246928256,5.200000000000234,0.0,210
8,84.34621389609809,5.200000000000234,0.0,480
